-428, 35, 644
-452, -4, 622
-457, -18, 603
-440, -15, 562
-408, -12, 515
-372, -5, 460
-372, -5, 460
-331, 9, 412
-,-,-
-352, 154, 1139
-454, 239, 1246
-395, 212, 1314
-373, 254, 1334
-363, 264, 1338
-398, 268, 1387
-388, 248, 1381
-379, 222, 1339
-362, 202, 1276
-362, 202, 1276
-353, 171, 1197
-356, 141, 1103
-337, 118, 996
-314, 94, 875
-300, 89, 763
-268, 73, 671
-262, 83, 615
-262, 83, 615
-254, 74, 532
-259, 69, 456
-262, 36, 401
-271, -6, 352
-277, -45, 288
-270, -67, 230
-270, -67, 230
-,-,-
-313, 207, 1022
-498, 176, 1173
-437, 94, 1342
-463, 116, 1431
-456, 112, 1389
-440, 103, 1319
-441, 119, 1320
-409, 126, 1254
-409, 126, 1254
-366, 144, 1130
-333, 161, 1001
-310, 190, 897
-290, 199, 782
-279, 201, 675
-290, 174, 580
-288, 142, 508
-287, 118, 453
-302, 95, 414
-302, 95, 414
-310, 71, 376
-314, 40, 335
-330, 2, 298
-361, -45, 275
-381, -83, 235
-,-,-
-331, -157, 1741
-804, 93, 1411
-623, -17, 1266
-569, 0, 1217
-574, -37, 1267
-604, -15, 1381
-564, 26, 1346
-498, 46, 1246
-431, 71, 1168
-381, 115, 1094
-343, 148, 994
-343, 148, 994
-294, 163, 873
-265, 162, 757
-258, 138, 658
-274, 106, 586
-303, 78, 525
-310, 52, 458
-310, 52, 458
-311, 26, 406
-305, 7, 356
-303, -3, 311
-282, 2, 306
-267, 8, 314
-,-,-
-474, -33, 1141
-519, 26, 1197
-550, -25, 1272
-616, -75, 1288
-578, -95, 1314
-578, -95, 1314
-638, -68, 1373
-563, -41, 1382
-521, 28, 1363
-499, 63, 1343
-480, 43, 1306
-452, 42, 1238
-404, 74, 1169
-356, 82, 1103
-430, 111, 1049
-356, 78, 966
-356, 78, 966
-378, 90, 916
-391, 61, 847
-392, 34, 811
-402, 21, 767
-390, 10, 703
-390, 10, 703
-374, -10, 632
-371, -34, 599
-372, -35, 574
-358, -39, 528
-,-,-
-312, 200, 1118
-312, 200, 1118
-353, 194, 1223
-407, 140, 1355
-431, 174, 1343
-423, 134, 1279
-430, 88, 1263
-433, 36, 1284
-449, 5, 1257
-446, 18, 1211
-393, 53, 1102
-364, 61, 977
-364, 61, 977
-346, 51, 897
-298, 57, 837
-271, 86, 744
-284, 82, 650
-291, 43, 567
-291, 43, 567
-269, 36, 488
-263, 38, 377
-292, 24, 280
-309, -8, 184
-333, -66, 118
-333, -66, 118
-353, -123, 89
-,-,-
-441, 38, 1639
-441, 38, 1639
-351, 124, 1656
-327, 169, 1569
-345, 149, 1506
-361, 112, 1428
-343, 110, 1340
-359, 107, 1277
-369, 75, 1218
-380, 60, 1143
-361, 65, 1021
-351, 26, 906
-351, 26, 828
-337, 1, 828
-312, -1, 743
-,-,-
-367, 153, 1263
-433, 245, 1236
-490, 173, 1287
-515, 119, 1368
-590, 53, 1469
-608, 11, 1493
-556, 28, 1533
-473, 59, 1536
-425, 97, 1486
-425, 97, 1486
-351, 127, 1328
-279, 158, 1131
-248, 153, 959
-251, 145, 829
-230, 123, 760
-244, 84, 664
-,-,-
-406, 23, 1216
-483, -11, 1265
-441, 28, 1347
-436, 81, 1324
-467, 47, 1420
-468, 15, 1575
-421, 32, 1633
-363, 80, 1609
-363, 80, 1609
-280, 94, 1521
-187, 122, 1438
-137, 147, 1304
-120, 143, 1133
-100, 134, 963
-95, 94, 789
-97, 37, 568
-97, 37, 568
-128, 35, 404
-146, 19, 244
-146, -7, 115
-196, -39, 13
-282, -49, -49
-282, -49, -49
-327, -81, -70
-,-,-
-401, -118, 1346
-437, -16, 1506
-345, -11, 1514
-325, 20, 1478
-311, 64, 1440
-311, 64, 1440
-259, 81, 1369
-228, 120, 1329
-235, 145, 1241
-155, 66, 1020
-176, 25, 807
-247, 57, 757
-262, 50, 603
-262, 50, 603
-314, 46, 485
-326, 21, 341
-355, 8, 253
-377, -29, 181
-404, -75, 122
-404, -75, 122
-,-,-
-487, -97, 1337
-560, -51, 1341
-505, -59, 1356
-470, -9, 1373
-442, 16, 1363
-431, 13, 1446
-431, 13, 1446
-400, 27, 1575
-346, 67, 1628
-283, 117, 1575
-244, 158, 1487
-221, 156, 1390
-187, 133, 1230
-194, 158, 1061
-184, 144, 881
-201, 156, 734
-224, 128, 575
-224, 128, 575
-293, 93, 461
-329, 63, 371
-361, 21, 308
-395, -41, 263
-424, -91, 241
-438, -111, 209
-438, -111, 209
-,-,-
-200, 35, 1015
-345, 124, 1130
-265, 65, 1253
-294, 26, 1372
-335, -28, 1473
-374, -56, 1495
-381, -68, 1556
-381, -68, 1556
-360, -27, 1629
-338, 6, 1656
-287, 52, 1602
-230, 112, 1521
-205, 131, 1397
-239, 136, 1248
-255, 136, 1073
-234, 143, 951
-283, 119, 867
-295, 129, 792
-295, 129, 792
-311, 115, 716
-,-,-
-781, -126, 697
-815, -114, 789
-794, -170, 854
-715, -122, 939
-647, -62, 1045
-599, 6, 1145
-586, 30, 1207
-586, 30, 1207
-545, 33, 1316
-511, 52, 1483
-438, 130, 1560
-409, 208, 1560
-409, 199, 1498
-422, 145, 1425
-445, 129, 1373
-469, 86, 1324
-447, 38, 1261
-388, 67, 1205
-388, 67, 1205
-331, 132, 1171
-312, 178, 1130
-307, 165, 1070
-319, 133, 988
-369, 114, 935
-379, 87, 888
-398, 31, 839
-433, 14, 765
-,-,-
-527, 175, 1079
-454, 252, 1199
-337, 331, 1334
-280, 440, 1481
-252, 476, 1543
-252, 476, 1543
-240, 470, 1520
-226, 469, 1507
-209, 490, 1475
-196, 489, 1396
-175, 460, 1322
-182, 417, 1273
-209, 371, 1246
-202, 316, 1186
-219, 265, 1121
-247, 197, 1089
-269, 124, 1067
-342, 93, 1028
-364, 70, 911
-,-,-
-225, 165, 1479
-223, 257, 1427
-175, 244, 1318
-177, 262, 1229
-209, 219, 1174
-272, 158, 1123
-302, 94, 1107
-302, 94, 1107
-343, 51, 1074
-364, 10, 1029
-398, -15, 994
-423, -46, 919
-432, -59, 813
-409, -59, 691
-381, -35, 555
-,-,-
-410, 140, 1244
-337, 119, 1216
-313, 164, 1270
-313, 200, 1309
-313, 200, 1309
-348, 163, 1312
-372, 140, 1347
-354, 155, 1380
-360, 161, 1405
-374, 156, 1447
-393, 138, 1481
-361, 159, 1463
-301, 205, 1402
-233, 242, 1366
-202, 257, 1349
-186, 251, 1258
-173, 238, 1148
-164, 194, 1047
-168, 154, 962
-176, 91, 886
-176, 91, 886
-151, 42, 743
-144, 46, 584
-181, 63, 446
-219, 58, 307
-219, 58, 307
-259, 33, 184
-,-,-
-357, 53, 1312
-381, 88, 1367
-385, -27, 1485
-437, -12, 1593
-414, -1, 1644
-404, -6, 1637
-397, -21, 1567
-397, -21, 1567
-395, -44, 1463
-384, -94, 1298
-364, -155, 1109
-366, -167, 927
-342, -154, 784
-336, -111, 659
-318, -58, 553
-311, -40, 435
-321, -42, 333
-335, -46, 243
-348, -28, 179
-348, -28, 179
-355, -34, 133
-364, -55, 89
-375, -70, 44
-395, -86, 12
-,-,-
-329, 87, 1559
-319, 71, 1528
-287, 21, 1645
-251, 98, 1658
-157, 156, 1577
-86, 143, 1493
-89, 119, 1472
-141, 72, 1399
-183, 21, 1275
-183, 21, 1275
-191, -30, 1157
-200, -89, 1033
-208, -102, 906
-196, -91, 753
-176, -75, 574
-,-,-
-593, -21, 1031
-593, -21, 1031
-536, 10, 1211
-703, 238, 1562
50, 178, 1784
-500, 398, 1365
-361, 228, 1252
-216, 275, 1256
-249, 255, 1394
-313, 226, 1507
-303, 187, 1485
-295, 148, 1421
-288, 104, 1375
-269, 83, 1276
-269, 83, 1276
-243, 64, 1134
-229, 33, 1023
-229, -1, 910
-246, -30, 788
-269, -42, 654
-273, -27, 520
-232, -2, 397
-232, -2, 397
-,-,-
-582, 86, 1144
-576, 121, 1242
-532, 119, 1335
-488, 156, 1378
-488, 156, 1378
-454, 169, 1431
-409, 177, 1510
-362, 222, 1562
-315, 260, 1572
-311, 244, 1550
-328, 196, 1530
-317, 175, 1469
-272, 186, 1367
-243, 163, 1289
-263, 110, 1241
-274, 71, 1161
-272, 55, 1050
-240, 25, 978
-240, 25, 978
-251, -5, 922
-273, -42, 829
-277, -61, 680
-,-,-
-382, 279, 1270
-398, 265, 1312
-341, 195, 1396
-372, 200, 1479
-374, 211, 1549
-396, 200, 1594
-396, 200, 1594
-380, 201, 1566
-342, 203, 1497
-330, 192, 1444
-337, 177, 1362
-312, 172, 1222
-247, 174, 1069
-205, 156, 960
-224, 121, 866
-211, 131, 736
-192, 112, 563
-190, 104, 416
-190, 104, 416
-203, 65, 326
-232, -1, 275
-286, -94, 238
-356, -159, 183
-374, -137, 116
-,-,-
-587, 279, 1745
-506, 267, 1733
-408, 266, 1534
-408, 266, 1534
-322, 251, 1329
-304, 246, 1226
-309, 222, 1148
-291, 142, 1034
-305, 88, 980
-314, 45, 953
-315, 20, 894
-287, 44, 852
-287, 44, 852
-257, 59, 800
-258, 31, 797
-289, -7, 758
-306, -49, 676
-318, -89, 577
-334, -113, 508
-363, -154, 449
-363, -154, 449
-,-,-
-249, 348, 1525
-407, 363, 1527
-305, 301, 1425
-272, 311, 1327
-268, 267, 1264
-263, 228, 1213
-257, 207, 1141
-304, 153, 1032
-310, 109, 1014
-310, 109, 1014
-289, 83, 989
-287, 64, 909
-259, 38, 786
-269, -7, 626
-276, -27, 484
-295, -41, 327
-296, -67, 162
-296, -67, 162
-279, -101, -6
-,-,-
-313, 144, 1400
-313, 144, 1400
-281, 191, 1493
-267, 168, 1549
-310, 95, 1567
-360, 36, 1569
-354, 16, 1521
-343, 0, 1446
-323, -27, 1391
-306, -21, 1333
-276, 4, 1193
-251, 4, 1073
-251, 17, 1073
-252, 0, 961
-256, -22, 847
-261, -38, 750
-239, -27, 634
-,-,-
-508, -69, 1006
-418, 46, 1062
-339, 71, 1306
-389, 53, 1481
-378, 55, 1593
-359, 94, 1713
-372, 107, 1843
-477, 77, 1719
-462, 65, 1582
-462, 65, 1582
-419, 89, 1488
-405, 86, 1465
-374, 78, 1449
-318, 106, 1410
-241, 115, 1374
-193, 122, 1314
-164, 103, 1209
-,-,-
-914, -310, 430
-971, -304, 554
-1082, -342, 648
-1064, -374, 682
-996, -327, 705
-948, -267, 691
-924, -235, 713
-924, -235, 713
-913, -271, 742
-868, -308, 826
-854, -263, 952
-802, -206, 1085
-748, -192, 1246
-710, -184, 1463
-621, -98, 1657
-504, 70, 1761
-374, 213, 1791
-283, 283, 1751
-258, 309, 1669
-279, 271, 1523
-294, 198, 1336
-332, 125, 1195
-364, 46, 1086
-380, -16, 978
-380, -16, 978
-374, -47, 866
-355, -64, 734
-300, -100, 623
-309, -74, 522
-292, -51, 402
-251, -47, 280
-245, -69, 138
-277, -86, -4
-,-,-
-392, 147, 1568
-402, 327, 1839
-356, 425, 1931
-357, 462, 1883
-360, 405, 1814
-370, 363, 1733
-370, 363, 1733
-357, 338, 1619
-346, 329, 1539
-333, 308, 1431
-314, 280, 1293
-305, 239, 1135
-286, 211, 924
-263, 188, 734
-264, 130, 595
-296, 63, 500
-314, 19, 420
-314, 19, 420
-313, -29, 367
-316, -121, 347
-347, -161, 276
-322, -114, 178
-326, -56, 114
-359, -44, 81
-396, -59, 40
-,-,-
-677, 77, 1322
-717, 69, 1402
-667, 8, 1579
-627, 42, 1620
-563, 45, 1667
-579, 27, 1772
-565, 27, 1743
-565, 21, 1743
-487, 33, 1609
-398, 78, 1475
-327, 122, 1394
-249, 186, 1347
-181, 211, 1287
-184, 189, 1208
-179, 130, 1136
-170, 69, 1070
-163, 25, 995
-163, 25, 995
-170, -18, 894
-188, -41, 756
-191, -58, 611
-203, -56, 489
-235, -63, 364
-276, -88, 282
-312, -96, 213
-312, -96, 213
-,-,-
-783, -248, 998
-697, -143, 1243
-612, -25, 1469
-532, 43, 1607
-532, 43, 1607
-550, 35, 1694
-623, -12, 1826
-622, -23, 1911
-573, 7, 1860
-535, 36, 1780
-449, 55, 1676
-312, 106, 1564
-212, 143, 1466
-193, 102, 1349
-203, 16, 1228
-203, 16, 1228
-176, -50, 1060
-138, -76, 912
-125, -110, 796
-132, -137, 672
-151, -138, 522
-180, -132, 393
-237, -147, 319
-312, -197, 293
-382, -201, 259
-401, -165, 227
-439, -127, 159
-456, -102, 103
-508, -95, 93
-508, -95, 93
-,-,-
-678, -12, 992
-678, -12, 992
-615, 8, 1043
-471, 0, 1089
-318, 93, 1238
-208, 191, 1485
-296, 176, 1673
-404, 64, 1734
-450, -31, 1744
-451, -27, 1858
-451, -27, 1858
-441, 30, 1948
-373, 62, 1881
-267, 85, 1664
-227, 109, 1451
-219, 117, 1285
-203, 103, 1148
-184, 78, 1030
-225, 12, 932
-255, 2, 851
-255, 2, 851
-249, -25, 754
-246, -54, 664
-249, -81, 589
-,-,-
-913, -235, 423
-949, -271, 626
-1009, -273, 874
-1009, -235, 1012
-898, -129, 1209
-866, -46, 1343
-826, 48, 1475
-756, 91, 1548
-680, 168, 1601
-591, 266, 1692
-499, 295, 1741
-301, 352, 1790
-162, 430, 1824
-127, 407, 1805
-168, 326, 1742
-186, 222, 1572
-186, 222, 1572
-184, 160, 1359
-185, 110, 1179
-200, 66, 1038
-179, 48, 886
-147, 62, 729
-130, 50, 605
-,-,-
-826, -13, 971
-795, 90, 1163
-796, -4, 1249
-796, -4, 1249
-785, -2, 1412
-687, 77, 1620
-677, 76, 1784
-660, 33, 1888
-582, 30, 1899
-470, 106, 1877
-295, 254, 1811
-211, 304, 1719
-232, 196, 1603
-267, 81, 1458
-267, 81, 1458
-293, 22, 1272
-302, 5, 1104
-274, -37, 965
-227, -103, 852
-197, -120, 719
-178, -100, 578
-150, -71, 429
-121, -45, 282
-,-,-
-488, 492, 1817
-664, 617, 1816
-572, 600, 1958
-496, 548, 1927
-442, 454, 1840
-332, 385, 1814
-232, 326, 1762
-146, 293, 1649
-54, 237, 1470
-12, 164, 1253
-12, 164, 1253
24, 104, 1029
87, 37, 778
60, 7, 566
110, -17, 404
110, -17, 404
-,-,-
-493, 56, 1391
-612, 269, 1713
-388, 160, 1496
-300, 272, 1475
-279, 422, 1584
-323, 399, 1612
-404, 269, 1641
-411, 189, 1711
-366, 241, 1870
-366, 241, 1870
-331, 301, 1972
-294, 292, 1958
-239, 259, 1830
-156, 254, 1669
-65, 249, 1494
-1, 211, 1297
33, 144, 1101
53, 97, 936
53, 97, 936
-,-,-
-563, 216, 1026
-588, 185, 1260
-588, 185, 1260
-644, 50, 1390
-621, 16, 1480
-477, 186, 1748
-401, 259, 1966
-363, 248, 1998
-367, 190, 1962
-407, 211, 1873
-411, 200, 1784
-339, 159, 1650
-282, 152, 1488
-322, 155, 1350
-262, 93, 1206
-219, 63, 1084
-219, 63, 1084
-179, 37, 974
-175, -7, 870
-182, -49, 755
-,-,-
-572, 49, 1054
-558, 83, 1281
-469, 53, 1479
-416, 78, 1679
-416, 78, 1679
-348, 94, 1810
-316, 123, 1942
-321, 88, 1998
-331, 9, 1998
-257, 41, 1998
-144, 151, 1933
-44, 215, 1817
7, 200, 1696
7, 200, 1696
24, 156, 1554
56, 122, 1367
65, 119, 1182
83, 99, 1007
83, 99, 1007
53, 35, 844
11, 1, 683
-42, -12, 533
-,-,-
-587, -64, 1527
-702, 100, 1653
-610, 44, 1584
-575, 24, 1507
-471, 86, 1501
-349, 198, 1630
-349, 198, 1630
-275, 239, 1753
-246, 243, 1879
-257, 231, 1953
-213, 230, 1884
-154, 258, 1767
-77, 264, 1611
-49, 242, 1456
-28, 178, 1300
-6, 127, 1129
-4, 49, 937
-4, 49, 937
-10, 11, 759
-4, -3, 607
-17, -33, 459
-17, -33, 459
-45, -56, 350
-66, -66, 274
-92, -78, 171
-110, -115, 41
-,-,-
-474, 34, 1424
-497, -75, 1540
-445, -66, 1705
-426, -36, 1819
-479, -108, 1816
-469, -101, 1769
-350, 30, 1723
-299, 55, 1700
-278, 39, 1710
-289, 121, 1724
-316, 172, 1716
-299, 144, 1693
-299, 144, 1693
-239, 139, 1566
-167, 139, 1405
-116, 130, 1269
-72, 136, 1096
-16, 119, 897
-7, 78, 667
-23, 61, 473
-23, 61, 473
5, 61, 340
83, 57, 194
62, -6, 13
62, -6, 13
-39, -86, -145
-123, -161, -297
-,-,-
-421, 294, 1448
-328, 323, 1432
-282, 314, 1595
-309, 301, 1668
-361, 252, 1696
-369, 190, 1724
-344, 188, 1768
-335, 173, 1843
-300, 90, 1816
-228, 115, 1721
-228, 115, 1721
-161, 150, 1582
-129, 109, 1421
-119, 56, 1288
-101, 3, 1092
-96, -19, 886
-106, -30, 699
-128, -15, 543
-,-,-
-389, 213, 1587
-394, 396, 1703
-352, 396, 1804
-375, 338, 1832
-412, 298, 1846
-448, 213, 1845
-468, 186, 1926
-409, 163, 1990
-338, 180, 1962
-236, 222, 1814
-236, 222, 1814
-141, 222, 1634
-90, 162, 1447
-63, 83, 1295
-47, 5, 1124
-38, -43, 912
-22, -53, 701
-22, -53, 701
10, -32, 510
-14, -13, 363
-,-,-
-853, 101, 1314
-838, 107, 1293
-785, 104, 1344
-785, 104, 1344
-728, 120, 1496
-680, 147, 1713
-688, 148, 1905
-754, 98, 1998
-773, 5, 1998
-662, 38, 1998
-515, 89, 1979
-404, 125, 1792
-318, 134, 1583
-250, 74, 1409
-250, 74, 1409
-211, -10, 1260
-155, -53, 1088
-89, -60, 883
-46, -58, 696
-8, -37, 534
-17, -28, 393
-,-,-
-816, 17, 1442
-942, 9, 1432
-929, -13, 1631
-826, 67, 1815
-731, 208, 1988
-670, 291, 1998
-575, 332, 1998
-447, 396, 1998
-310, 465, 1941
-224, 480, 1777
-156, 417, 1583
-123, 334, 1404
-113, 250, 1212
-113, 250, 1212
-85, 152, 1022
-105, 82, 853
-38, -15, 671
-76, -14, 545
-,-,-
-930, -69, 1315
-944, -78, 1371
-937, -49, 1654
-927, -43, 1900
-797, 69, 1998
-683, 183, 1998
-535, 277, 1998
-393, 389, 1998
-272, 422, 1998
-179, 401, 1963
-179, 401, 1963
-170, 294, 1807
-124, 174, 1544
-13, 71, 1286
41, 51, 1061
-,-,-
-1178, -414, 308
-1150, -410, 495
-1155, -318, 734
-1063, -378, 1028
-921, -231, 1369
-757, 24, 1726
-837, 96, 1998
-802, -61, 1998
-657, -47, 1998
-557, 93, 1998
-353, 134, 1995
-188, 128, 1925
-35, 63, 1767
35, 31, 1565
35, 31, 1565
99, 41, 1433
159, 18, 1303
156, -15, 1117
159, -40, 916
159, -40, 916
144, -68, 737
117, -78, 575
93, -80, 432
92, -113, 282
14, -128, 128
14, -128, 128
-76, -121, 10
-,-,-
-991, -280, 349
-993, -302, 606
-993, -302, 606
-991, -220, 839
-939, -134, 1159
-884, -152, 1436
-806, -100, 1771
-729, -40, 1932
-660, 68, 1998
-546, 167, 1998
-456, 242, 1998
-365, 240, 1990
-317, 223, 1803
-323, 183, 1585
-338, 52, 1372
-358, -74, 1148
-342, -101, 948
-300, -61, 795
-300, -61, 795
-225, -22, 735
-209, -52, 641
-188, -83, 497
-175, -131, 348
-166, -179, 193
-185, -188, 89
-197, -164, -18
-190, -138, -120
-175, -104, -248
-,-,-
-1119, -194, 1127
-1164, -211, 1127
-983, -130, 1357
-884, -29, 1645
-846, -15, 1821
-826, -21, 1952
-761, -42, 1986
-672, 0, 1975
-590, 95, 1962
